profile pic,username_length,bio_description_length,external_URL,is_private,posts_count,followers_count,following_count,fake_or_real,followers_following_ratio
1,1.0,7,0,0,58,140,233,0,0.598290598
1,1.0,1,0,0,117,12033,248,0,48.3253012
1,3.0,3,0,0,21,172,248,0,0.690763052
1,19.0,5,0,0,203,720,690,0,1.041968162
0,23.0,2,0,1,0,34,24,1,1.36
0,4.0,7,0,1,2,49,12,1,3.769230769
1,3.0,6,0,0,8,145,494,1,0.292929293
0,19.0,8,0,0,1,120,181,1,0.659340659
0,24.0,1,0,1,3,60,240,1,0.248962656
0,4.0,1,0,0,13,142,499,1,0.284
1,24.0,9,0,0,16,738,544,0,1.35412844
0,3.0,2,1,0,0,19,51,1,0.365384615
1,18.0,8,0,0,1,51,59,1,0.85
1,21.0,1,0,0,108,863,3651,1,0.236308872
1,3.0,10,0,1,65,245,264,0,0.924528302
0,1.0,6,0,1,5,134,1004,1,0.133333333
1,1.0,6,1,1,6,796,1155,0,0.688581315
0,4.0,2,0,0,0,29,25,1,1.115384615
0,1.0,9,0,0,0,51,0,1,51.0
1,3.0,7,1,0,8,273,351,0,0.775568182
1,22.0,9,0,0,19,120,177,0,0.674157303
0,3.0,7,0,0,0,8,161,1,0.049382716
0,17.0,7,0,1,21,73,682,1,0.106881406
0,16.0,3,0,0,0,332,1333,1,0.248875562
1,1.0,9,0,0,4,135,181,0,0.741758242
1,19.0,1,0,1,65,583,451,0,1.289823009
0,1.0,6,0,1,4,19,58,1,0.322033898
0,17.0,9,0,0,0,0,71,1,0.0
0,1.0,5,0,0,0,0,176,1,0.0
1,16.0,5,0,1,80,385,478,0,0.803757829
1,4.0,3,0,0,63,1289,264,0,4.864150943
0,17.0,2,0,0,0,40,235,1,0.169491525
0,18.0,2,0,0,9,2,215,1,0.009259259
0,1.0,5,0,1,0,77,756,1,0.101717305
1,1.0,8,0,0,7,157,444,1,0.352808989
1,3.0,3,0,0,28,148,327,0,0.451219512
1,2.0,3,0,0,10,108,304,1,0.354098361
0,2.0,9,0,0,0,93,404,1,0.22962963
1,1.0,6,0,1,775,19512,591,0,32.95945946
0,2.0,9,0,0,1,43,176,1,0.242937853
1,4.0,9,0,0,24,941,1208,0,0.778329198
1,21.0,5,1,0,7,169,310,0,0.54340836
1,17.0,8,0,0,8,1458,3733,1,0.390465988
1,1.0,9,0,1,61,1135,899,0,1.261111111
0,15.0,8,0,0,0,18,26,1,0.666666667
0,4.0,5,0,0,0,1,62,1,0.015873016
1,2.0,4,0,0,158,446,280,0,1.587188612
0,4.0,1,0,0,0,45,90,1,0.494505495
0,23.0,7,0,0,0,53,1,1,26.5
1,3.0,10,1,0,77,84,161,0,0.518518519
1,4.0,5,0,0,19,104,132,0,0.781954887
1,1.0,10,1,1,11,259,338,0,0.764011799
1,3.0,9,0,0,231,897,700,0,1.279600571
1,24.0,1,0,0,1,138,479,1,0.2875
1,2.0,1,0,1,1145,2713,1059,0,2.559433962
1,2.0,11,0,0,286,2740,533,0,5.131086142
0,20.0,1,0,1,0,0,0,1,0.0
1,1.0,8,0,0,43,66,74,1,0.88
1,3.0,2,0,1,11,310,385,0,0.803108808
1,4.0,7,0,0,1046,496,1060,0,0.467483506
0,23.0,4,0,0,0,20,188,1,0.105820106
1,23.0,5,1,1,38,1174,2943,0,0.398777174
0,1.0,3,1,0,3,26,722,1,0.035961272
1,20.0,10,0,0,192,681,495,0,1.372983871
0,16.0,3,0,0,8,39,17,1,2.166666667
1,19.0,8,0,0,37,340,308,0,1.100323625
1,2.0,4,0,0,116,539,668,0,0.80568012
0,20.0,8,0,0,0,0,30,1,0.0
0,18.0,3,0,0,0,57,74,1,0.76
0,3.0,2,0,0,115,12,259,1,0.046153846
0,22.0,8,0,0,0,0,71,1,0.0
1,20.0,3,0,0,331,71827,681,0,105.3181818
0,4.0,1,0,1,0,3,40,1,0.073170732
1,4.0,11,0,0,15,433,584,0,0.74017094
1,24.0,11,0,0,146,89196,33,0,2623.411765
1,20.0,5,0,1,7,79,60,0,1.295081967
0,4.0,9,1,1,0,34,222,1,0.152466368
1,2.0,6,1,1,228,430,923,0,0.465367965
0,1.0,5,1,0,4,149,845,1,0.176122931
1,2.0,6,0,1,121,15,301,1,0.049668874
0,20.0,3,0,0,0,49,29,1,1.633333333
0,3.0,2,0,1,1,43,20,1,2.047619048
1,2.0,3,0,0,5649,7805372,9,0,780537.2
1,4.0,3,0,0,663,326946,3,0,81736.5
0,4.0,6,0,0,10,67,159,1,0.41875
0,19.0,1,0,0,0,16,24,1,0.64
0,18.0,3,1,1,2,260,443,1,0.585585586
1,1.0,1,0,0,313,10122,1228,0,8.235964199
1,2.0,1,0,0,70,517,463,0,1.114224138
1,2.0,3,0,0,3,104,119,0,0.866666667
1,1.0,10,0,1,13,581,568,0,1.021089631
0,2.0,1,0,1,0,12,4,1,2.4
1,4.0,4,0,0,72,755,657,0,1.147416413
0,15.0,7,0,0,0,138,99,1,1.38
1,15.0,11,1,1,62,587,447,0,1.310267857
1,4.0,2,0,0,73,85,166,0,0.508982036
0,2.0,5,0,0,0,0,837,1,0.0
0,4.0,4,0,0,0,2,0,1,2.0
1,1.0,10,0,0,10,301,395,0,0.76010101
1,1.0,9,0,0,280,765,944,0,0.80952381
0,19.0,4,0,0,3,3,25,1,0.115384615
0,2.0,7,0,0,0,6,18,1,0.315789474
0,20.0,1,0,1,0,25,44,1,0.555555556
0,20.0,9,0,0,14,326,1309,1,0.248854962
1,21.0,3,1,0,2,232,807,1,0.287128713
1,1.0,4,0,0,37,494,484,0,1.018556701
1,19.0,3,0,1,88,814,739,0,1.1
1,23.0,11,1,0,327,634,718,0,0.88178025
0,4.0,3,0,0,0,52,42,1,1.209302326
1,4.0,2,0,0,101,276,368,0,0.74796748
1,22.0,1,0,0,185,1517,1878,0,0.807344332
0,3.0,3,0,0,7,82,99,1,0.82
0,4.0,7,0,0,0,115,289,1,0.396551724
0,3.0,7,0,1,8,101,254,1,0.396078431
0,20.0,8,0,0,0,6,165,1,0.036144578
0,2.0,3,0,0,0,140,319,1,0.4375
1,19.0,1,0,1,168,2433,422,0,5.75177305
0,18.0,3,0,0,0,22,82,1,0.265060241
1,1.0,2,0,0,439,2483,688,0,3.603773585
0,1.0,2,1,0,4,117,1104,1,0.105882353
1,17.0,7,0,0,124,15,305,1,0.049019608
1,2.0,2,0,0,62,7068,284,0,24.8
1,4.0,8,0,0,232,37714,3510,0,10.74166904
0,3.0,11,0,0,1,43,20,1,2.047619048
1,4.0,9,1,0,50,193,393,0,0.489847716
1,2.0,2,1,0,301,3954664,346,0,11396.72622
1,4.0,4,0,0,23,549,622,0,0.881219904
0,2.0,6,0,0,0,49,0,1,49.0
0,23.0,10,1,0,0,53,44,1,1.177777778
0,18.0,4,0,0,8,40,26,1,1.481481481
1,1.0,6,0,1,207,5325,614,0,8.658536585
1,1.0,4,1,0,242,116342,23,0,4847.583333
0,2.0,6,1,0,0,62,62,1,0.984126984
0,23.0,9,0,1,1,77,743,1,0.103494624
0,16.0,4,0,0,0,15,0,1,15.0
1,22.0,9,1,0,77,1224,314,0,3.885714286
1,2.0,6,0,0,147,424,272,0,1.553113553
1,1.0,9,0,0,362,9183670,1683,0,5453.485748
1,3.0,3,0,0,17,175,246,0,0.708502024
1,3.0,5,0,0,2,26,31,1,0.8125
1,4.0,11,1,0,176,2977,462,0,6.429805616
0,2.0,1,0,0,0,48,58,1,0.813559322
1,20.0,1,0,0,331,1700,2779,0,0.611510791
0,16.0,4,0,0,5,58,38,1,1.487179487
1,4.0,6,0,0,111,28,260,1,0.107279693
0,3.0,7,0,0,0,72,4,1,14.4
0,16.0,7,0,0,0,19,6,1,2.714285714
1,2.0,10,0,0,22,396,427,0,0.925233645
1,4.0,3,1,1,7197,876460,26,0,32461.48148
0,15.0,2,0,0,0,15,1,1,7.5
0,18.0,11,0,0,0,5,15,1,0.3125
1,22.0,9,1,0,221,1439,629,0,2.284126984
1,2.0,11,0,1,211,1440,623,0,2.307692308
1,4.0,8,0,1,94,785,216,0,3.617511521
1,24.0,3,0,0,228,3516,999,0,3.516
0,20.0,2,0,0,0,41,87,1,0.465909091
0,17.0,7,1,0,1,52,740,1,0.070175439
0,3.0,7,0,0,3,24,108,1,0.220183486
1,3.0,10,0,0,79,1716,1675,0,1.023866348
0,2.0,1,0,0,0,9,18,1,0.473684211
1,24.0,8,0,1,4,727,667,1,1.088323353
1,24.0,9,0,0,10,87,111,0,0.776785714
1,2.0,9,0,0,122,269,370,0,0.725067385
0,1.0,6,0,0,0,50,0,1,50.0
0,24.0,2,0,0,111,118,749,1,0.157333333
0,4.0,9,1,0,0,34,39,1,0.85
1,1.0,2,0,0,8,101,123,0,0.814516129
0,3.0,10,0,0,4,39,18,1,2.052631579
0,24.0,9,1,0,12,525,2761,1,0.190079652
1,20.0,2,0,0,14,174,182,0,0.950819672
0,2.0,6,0,0,2,296,1394,1,0.21218638
0,17.0,11,0,0,0,54,132,1,0.406015038
0,16.0,1,1,0,0,4,39,1,0.1
0,23.0,10,0,0,0,1,229,1,0.004347826
0,20.0,6,0,1,0,65,744,1,0.087248322
0,18.0,2,0,0,0,37,4,1,7.4
0,15.0,2,0,0,0,15,4,1,3.0
1,21.0,9,0,0,3735,2440009,186,0,13048.17647
1,2.0,1,0,0,17,536,664,0,0.806015038
0,18.0,8,0,0,0,40,148,1,0.268456376
0,4.0,10,0,1,0,3,799,1,0.00375
1,15.0,3,0,0,657,783,4523,0,0.173076923
1,16.0,2,1,0,20,112,337,1,0.331360947
1,2.0,11,0,0,57,135,228,0,0.589519651
0,2.0,5,0,0,0,1,30,1,0.032258065
0,15.0,10,0,0,0,47,1,1,23.5
1,1.0,10,0,0,56,1039,929,0,1.117204301
0,17.0,8,0,0,0,127,92,1,1.365591398
1,2.0,9,0,0,145,429,777,0,0.551413882
1,16.0,11,0,0,9,226,245,0,0.918699187
1,4.0,5,0,0,14,84,126,0,0.661417323
1,24.0,1,0,0,10,96,111,0,0.857142857
0,24.0,2,0,0,1,39,179,1,0.216666667
0,21.0,11,0,0,0,15,3,1,3.75
1,2.0,3,0,0,35,808,498,0,1.619238477
0,18.0,1,1,0,0,1,59,1,0.016666667
1,24.0,6,1,0,17,47,47,0,0.979166667
1,19.0,7,0,1,6,794,1157,0,0.68566494
0,1.0,3,0,0,4,98,1181,1,0.082910321
1,2.0,2,0,1,86,1204,557,0,2.157706093
1,16.0,9,0,0,169,138,70,0,1.943661972
0,18.0,4,0,1,1,50,37,1,1.315789474
0,18.0,2,0,1,0,57,76,1,0.74025974
1,18.0,5,0,0,35,1809,416,0,4.338129496
1,16.0,2,0,1,90,400,1473,0,0.271370421
1,3.0,4,0,0,214,1395,1103,0,1.263586957
1,22.0,9,0,1,164,3005,453,0,6.618942731
1,1.0,8,0,0,8,266,325,0,0.81595092
1,23.0,10,1,0,0,58,424,1,0.136470588
0,15.0,6,0,0,0,15,25,1,0.576923077
1,3.0,10,0,0,9,149,413,0,0.359903382
0,4.0,9,0,0,6,254,415,1,0.610576923
0,22.0,3,0,0,0,52,25,1,2.0
1,20.0,9,0,0,156,1406,2867,0,0.490237099
0,18.0,1,0,1,0,49,82,1,0.590361446
0,2.0,4,0,0,0,47,6,1,6.714285714
0,16.0,5,1,1,0,12,21,1,0.545454545
1,3.0,11,0,0,70,5731,269,0,21.22592593
1,15.0,5,0,0,241,1456,1200,0,1.212323064
1,4.0,9,0,0,15,67,64,0,1.030769231
1,22.0,10,0,1,82,708,250,0,2.820717131
1,24.0,6,0,0,125,894,542,0,1.64640884
1,4.0,5,0,0,6,151,124,0,1.208
1,24.0,4,0,0,33,166,596,1,0.278056951
1,1.0,7,0,0,190,2684,582,0,4.603773585
1,1.0,5,0,0,71,12939,3209,0,4.030841121
0,15.0,1,0,0,1,93,377,1,0.246031746
0,19.0,9,0,0,1,12,21,1,0.545454545
1,2.0,6,1,0,17,220,277,0,0.791366906
0,4.0,9,0,1,0,35,223,1,0.15625
1,24.0,6,0,0,458,743,417,0,1.777511962
1,2.0,10,0,0,8,131,176,0,0.740112994
1,4.0,5,0,0,173,581,701,0,0.827635328
1,2.0,2,0,0,12,147,97,0,1.5
0,23.0,9,1,1,117,499,1085,0,0.459484346
1,22.0,5,0,0,21,8,71,1,0.111111111
1,24.0,8,0,1,0,21,76,1,0.272727273
0,3.0,6,0,0,0,34,39,1,0.85
0,3.0,6,1,0,1,68,760,1,0.08935611
0,2.0,10,1,0,5,165,233,1,0.705128205
1,3.0,10,0,0,3,42,694,1,0.060431655
1,19.0,5,0,0,170,460,1013,0,0.453648915
0,4.0,2,0,1,1,103,136,1,0.751824818
0,3.0,6,0,0,0,49,58,1,0.830508475
1,3.0,5,0,0,9,206,78,0,2.607594937
0,3.0,3,0,0,0,0,8,1,0.0
1,2.0,2,1,1,152,1051,1040,0,1.009606148
1,20.0,6,0,1,3858,693085,387,0,1786.301546
1,2.0,4,0,0,299,1019,543,0,1.873161765
0,2.0,1,1,1,1,0,11,1,0.0
1,4.0,11,0,1,346,1889,2344,0,0.80554371
1,2.0,4,0,0,1,9,20,0,0.428571429
1,2.0,6,0,1,8,162,177,0,0.91011236
0,20.0,1,1,0,0,22,47,1,0.458333333
1,1.0,11,0,0,41,1001,961,0,1.040540541
1,18.0,7,0,0,181,39410,338,0,116.2536873
0,4.0,4,1,0,5,43,14,1,2.866666667
1,4.0,9,0,0,29,81,111,0,0.723214286
1,3.0,8,0,1,148,1049,1037,0,1.010597303
0,3.0,3,0,0,0,17,44,1,0.377777778
1,4.0,1,0,0,101,804,149,0,5.36
1,2.0,10,0,1,317,10119,1227,0,8.240228013
1,1.0,10,0,0,6,156,837,1,0.186157518
0,20.0,6,0,1,0,15,4,1,3.0
0,1.0,3,0,0,0,26,27,1,0.928571429
0,16.0,9,0,0,0,15,1,1,7.5
0,15.0,11,0,0,3,93,339,1,0.273529412
0,1.0,11,0,1,1,14,22,1,0.608695652
1,4.0,4,0,0,86,409,319,0,1.278125
0,22.0,1,1,0,0,15,1,1,7.5
1,19.0,6,0,0,108,864,3646,1,0.236907047
1,18.0,6,0,0,345,668882,149,0,4459.213333
1,4.0,6,1,0,7,104,102,0,1.009708738
0,23.0,11,0,0,0,49,48,1,1.0
1,18.0,4,0,0,196,937,527,0,1.774621212
0,15.0,8,0,1,0,90,33,1,2.647058824
0,21.0,3,0,0,4,358,2645,1,0.135298564
1,22.0,5,0,1,11,199,193,0,1.025773196
0,20.0,3,1,1,1,79,297,1,0.265100671
1,4.0,11,1,1,13,771,405,0,1.899014778
1,1.0,10,0,0,82,997,1041,0,0.95681382
1,19.0,8,0,0,13,69,65,0,1.045454545
1,23.0,5,0,0,0,0,8,1,0.0
1,18.0,3,1,0,138,1098,997,0,1.100200401
0,3.0,7,0,0,0,46,3,1,11.5
0,1.0,2,1,0,1,51,135,1,0.375
1,2.0,3,0,1,389,754,406,0,1.852579853
0,21.0,3,0,0,0,0,9,1,0.0
0,21.0,7,1,0,0,51,1,1,25.5
0,19.0,9,1,1,3,122,138,1,0.877697842
1,2.0,7,0,0,46,319,156,0,2.031847134
1,4.0,7,1,1,268,461,944,0,0.487830688
0,3.0,10,0,1,0,22,45,1,0.47826087
0,24.0,8,1,0,78,497,1170,0,0.42442357
1,1.0,5,0,0,58,1084,914,0,1.184699454
0,23.0,5,0,0,3,37,703,1,0.052556818
1,23.0,1,0,0,522,140658,147,0,950.3918919
1,17.0,4,0,0,21,282,321,0,0.875776398
0,23.0,11,0,1,0,20,9,1,2.0
1,16.0,5,0,0,60,286,371,0,0.768817204
0,2.0,5,0,1,0,51,16,1,3.0
0,3.0,4,0,1,28,474,3036,1,0.156075074
1,22.0,9,0,1,5,261,220,0,1.180995475
0,22.0,10,0,0,6,39,17,1,2.166666667
1,22.0,1,0,0,1,315,330,0,0.951661631
1,24.0,6,0,0,23,73,250,0,0.290836653
1,21.0,2,0,0,61,551,3356,1,0.164134644
1,2.0,5,0,0,119,539,655,0,0.821646341
0,17.0,4,0,1,99,806,3989,1,0.202005013
1,4.0,10,0,0,18,267,328,0,0.811550152
1,15.0,6,0,1,5,310,894,1,0.346368715
1,16.0,3,0,1,21,77,245,0,0.31300813
0,24.0,1,0,0,0,24,86,1,0.275862069
1,16.0,10,0,0,151,287,225,0,1.269911504
1,15.0,10,0,1,53,380,461,0,0.822510823
1,23.0,11,0,0,389,1454,2328,0,0.624302276
1,21.0,9,0,0,50,691,680,0,1.014684288
1,2.0,9,0,0,75,939,576,0,1.627383016
0,21.0,8,0,0,0,49,1,1,24.5
1,16.0,7,0,1,267,923,636,0,1.448979592
0,1.0,1,0,0,0,25,86,1,0.287356322
0,4.0,9,0,0,2,387,391,1,0.987244898
1,4.0,2,0,0,130,1010,526,0,1.916508539
0,15.0,2,1,0,0,47,83,1,0.55952381
1,15.0,1,0,0,1159,541051,673,0,802.7462908
1,3.0,7,0,1,8,105,98,0,1.060606061
1,1.0,11,0,0,66,726,643,0,1.127329193
0,21.0,2,0,0,7,210,471,1,0.444915254
1,2.0,11,0,0,24,585,1364,0,0.428571429
1,24.0,2,0,0,5,156,118,0,1.31092437
1,4.0,5,0,1,9,87,263,0,0.329545455
1,18.0,10,0,1,1,61,731,1,0.083333333
1,20.0,2,0,1,160,23,56,1,0.403508772
0,3.0,2,1,0,0,15,16,1,0.882352941
1,22.0,9,0,0,227,514,1044,0,0.491866029
0,3.0,10,1,0,5,58,37,1,1.526315789
1,4.0,3,0,0,0,2,16,1,0.117647059
1,4.0,11,0,1,5,104,109,0,0.945454545
1,3.0,8,0,1,101,809,701,0,1.152421652
1,1.0,4,0,0,46,376,466,0,0.805139186
1,3.0,5,0,0,335,757,957,0,0.790187891
1,18.0,2,1,0,69,11348,145,0,77.7260274
1,21.0,3,0,1,13,252,1280,1,0.196721311
0,4.0,4,1,1,0,13,32,1,0.393939394
1,17.0,8,0,0,33,44357,1365,0,32.47218155
1,1.0,10,0,0,10,123,102,0,1.194174757
0,2.0,6,0,1,0,50,58,1,0.847457627
1,22.0,8,0,0,10,126,445,0,0.282511211
1,15.0,6,0,1,11,125,101,0,1.225490196
1,4.0,6,0,1,13,159,98,0,1.606060606
1,24.0,7,1,1,2,110,456,0,0.240700219
0,22.0,2,0,0,22,183,130,1,1.396946565
1,2.0,6,0,0,69,294,556,0,0.527827648
1,3.0,5,0,0,34,153,257,0,0.593023256
1,3.0,3,0,1,62,714,678,0,1.051546392
1,4.0,5,0,1,951,23506,4454,0,5.276318743
1,3.0,6,1,0,22,72,63,1,1.125
1,2.0,10,0,0,29,203,269,0,0.751851852
1,15.0,10,0,0,9,4050,3879,0,1.043814433
1,1.0,7,0,0,107,204,391,0,0.520408163
1,1.0,11,1,1,914,18556,967,0,19.16942149
0,15.0,6,0,0,2,78,168,1,0.461538462
1,3.0,8,0,0,234,2750,599,0,4.583333333
1,18.0,3,1,0,84,992,630,0,1.572107765
0,22.0,2,0,0,0,14,33,1,0.411764706
0,24.0,5,0,0,3,59,34,1,1.685714286
1,15.0,5,0,1,200,7217,761,0,9.471128609
1,2.0,2,0,1,95,852,510,0,1.667318982
1,2.0,7,0,0,545,10112,991,0,10.19354839
1,17.0,3,0,1,4,14,16,0,0.823529412
1,3.0,5,0,0,89,1148,629,0,1.822222222
0,2.0,11,0,1,0,13,23,1,0.541666667
0,3.0,1,1,0,0,15,0,1,15.0
0,2.0,4,0,1,0,15,2,1,5.0
1,22.0,2,1,0,27,51,100,0,0.504950495
0,3.0,2,0,0,0,36,225,1,0.159292035
0,3.0,10,0,0,5,182,824,1,0.220606061
0,18.0,6,0,0,0,16,23,1,0.666666667
1,23.0,2,0,1,177,1307,854,0,1.528654971
0,4.0,4,0,1,10,168,961,1,0.174636175
1,15.0,5,0,0,16,382,2369,1,0.161181435
1,3.0,10,0,0,740,371087,2,0,123695.6667
0,2.0,7,0,0,3,178,856,1,0.207701284
1,2.0,3,0,0,207,5729,619,0,9.240322581
1,3.0,10,0,1,99,799,154,0,5.15483871
1,18.0,8,0,1,163,453,282,0,1.600706714
1,17.0,9,1,0,4,70,83,0,0.833333333
0,18.0,8,0,1,0,11,76,1,0.142857143
1,2.0,9,0,1,18,79,107,0,0.731481481
1,3.0,8,0,0,64,542,481,0,1.124481328
1,22.0,1,0,0,42,424,602,0,0.703150912
1,18.0,2,0,1,648,9884,1173,0,8.419080068
1,23.0,11,0,0,0,24,84,1,0.282352941
1,2.0,5,0,1,134,279,238,0,1.167364017
0,19.0,10,0,0,0,20,13,1,1.428571429
1,23.0,8,0,1,87,505,501,0,1.005976096
1,4.0,7,0,0,142,844,750,0,1.123834887
0,22.0,8,0,0,0,16,25,1,0.615384615
0,22.0,4,0,0,0,77,647,1,0.11882716
0,18.0,5,0,0,0,7,19,1,0.35
1,20.0,8,0,0,107,801,675,0,1.184911243
0,24.0,2,1,0,0,16,23,1,0.666666667
0,4.0,10,0,0,14,56,714,1,0.078321678
1,22.0,5,0,0,45,6536,234,0,27.81276596
0,4.0,6,0,0,4,127,1064,1,0.119248826
1,21.0,3,0,0,42,1702,773,0,2.198966408
0,23.0,8,0,0,0,49,0,1,49.0
0,19.0,4,0,0,0,39,40,1,0.951219512
1,3.0,3,0,0,21,446,1762,1,0.252977879
1,3.0,6,1,0,3,261,359,0,0.725
0,3.0,2,0,1,0,16,0,1,16.0
0,17.0,7,0,0,0,51,0,1,51.0
1,17.0,5,0,1,97,518,660,0,0.78366112
0,23.0,6,0,0,0,0,11,1,0.0
1,2.0,6,0,0,13,158,309,1,0.509677419
0,4.0,2,1,0,0,50,0,1,50.0
1,3.0,6,0,0,220,622,475,0,1.306722689
0,2.0,6,1,0,1,10,792,1,0.01261034
1,19.0,9,1,0,217,620,474,0,1.305263158
0,4.0,10,0,1,0,113,292,1,0.385665529
1,16.0,4,0,1,21,67,53,0,1.240740741
0,22.0,5,0,1,0,29,36,1,0.783783784
1,4.0,7,0,1,95,202,392,0,0.513994911
1,19.0,5,0,1,90,811,139,0,5.792857143
0,3.0,5,0,0,0,6,4,1,1.2
0,3.0,8,0,0,0,0,0,1,0.0
1,1.0,6,0,0,7,532,469,1,1.131914894
0,20.0,8,0,1,0,67,613,1,0.109120521
0,17.0,3,1,0,0,5,22,1,0.217391304
1,2.0,4,0,0,89,1167,618,0,1.885298869
1,3.0,7,1,0,97,12412,1487,0,8.341397849
1,4.0,10,0,1,19,705,590,0,1.192893401
1,15.0,5,0,0,41,983,953,0,1.030398323
0,17.0,5,0,0,0,75,25,1,2.884615385
1,22.0,2,1,0,42,805,488,0,1.646216769
1,3.0,1,1,1,959,18655,942,0,19.7826087
0,18.0,5,0,0,9,243,338,0,0.716814159
1,16.0,1,0,1,2,9,13,0,0.642857143
0,2.0,7,0,0,0,51,126,1,0.401574803
0,1.0,4,1,1,9,78,98,1,0.787878788
1,19.0,2,0,0,617,333470,111,0,2977.410714
1,4.0,1,0,0,962,22105,3484,0,6.342898135
0,2.0,3,0,0,1,54,315,1,0.170886076
1,4.0,1,0,0,13,190,180,0,1.049723757
1,3.0,7,0,1,13,79,62,1,1.253968254
1,15.0,9,1,0,160,1794,1872,0,0.957821676
1,1.0,3,0,0,17,330,2219,1,0.148648649
0,4.0,3,0,1,2,1,80,1,0.012345679
1,16.0,7,0,0,36,44213,1470,0,30.0564242
1,15.0,7,0,1,0,51,138,1,0.366906475
1,22.0,11,0,0,10,91,122,0,0.739837398
1,2.0,4,1,1,89,747,208,0,3.574162679
1,15.0,8,1,0,13,300,372,0,0.804289544
1,24.0,11,1,0,58,571,442,0,1.288939052
0,19.0,6,0,1,0,43,88,1,0.483146067
0,3.0,10,0,0,3,1161,701,1,1.653846154
1,15.0,7,0,0,291,646,706,0,0.913719943
0,20.0,11,0,0,6,5,15,1,0.3125
0,3.0,6,0,0,2,127,125,1,1.007936508
0,2.0,3,0,0,0,2,10,1,0.181818182
1,19.0,3,0,0,78,675,619,0,1.088709677
1,2.0,6,0,0,6,102,245,0,0.414634146
1,2.0,10,0,0,22,86,764,1,0.112418301
1,3.0,5,1,0,254,50374,900,0,55.90899001
0,4.0,10,1,0,0,0,73,1,0.0
1,2.0,1,1,0,198,1025,129,0,7.884615385
0,3.0,4,0,0,10,92,478,1,0.192066806
1,1.0,6,1,0,13,423,272,0,1.549450549
0,22.0,11,0,0,0,56,75,1,0.736842105
1,19.0,4,0,1,10,301,394,0,0.762025316
0,2.0,3,1,0,0,32,217,1,0.146788991
1,15.0,2,0,0,171,2988,459,0,6.495652174
0,1.0,9,0,1,0,63,61,1,1.016129032
1,2.0,11,0,0,74,120,112,0,1.061946903
1,20.0,8,0,0,84,106,171,1,0.61627907
0,3.0,3,1,1,0,48,0,1,48.0
1,1.0,4,0,1,334,6741307,111,0,60190.24107
1,19.0,8,0,1,25,71,65,1,1.075757576
0,2.0,5,1,0,0,43,4,1,8.6
1,1.0,3,1,0,8,160,167,0,0.952380952
0,20.0,9,0,0,2,2,24,1,0.08
0,1.0,11,0,1,4,30,55,1,0.535714286
1,2.0,10,0,0,22,194,347,0,0.557471264
1,3.0,9,0,1,21,560,598,0,0.934891486
1,2.0,5,1,1,202,444,969,0,0.457731959
0,18.0,8,0,0,5,90,103,1,0.865384615
0,20.0,7,0,0,1,39,134,1,0.288888889
1,2.0,1,0,0,2887,10213084,47,0,212772.5833
1,19.0,8,1,0,1,38,140,1,0.269503546
0,2.0,7,0,0,0,27,63,1,0.421875
1,3.0,11,0,1,917,559,1014,0,0.550738916
0,4.0,5,1,0,0,24,87,1,0.272727273
1,24.0,9,1,0,342,915,557,0,1.639784946
0,23.0,2,0,0,0,27,63,1,0.421875
0,23.0,5,0,0,0,69,27,1,2.464285714
1,17.0,8,0,1,114,266,316,0,0.839116719
1,24.0,8,1,0,37,815,494,0,1.646464646
0,3.0,10,0,0,0,9,2,1,3.0
0,3.0,10,0,0,0,92,403,1,0.227722772
1,4.0,11,0,1,29,812,477,0,1.69874477
0,1.0,6,1,1,0,16,1,1,8.0
1,21.0,3,1,0,60,740,237,0,3.109243697
1,3.0,10,0,0,390,730,413,0,1.763285024
1,1.0,10,0,1,39,1518,1432,0,1.05931612
0,20.0,1,0,0,0,45,43,1,1.022727273
0,21.0,10,0,0,0,19,47,1,0.395833333
1,1.0,8,0,0,921,27477,7202,0,3.814660558
0,15.0,10,0,0,2,11,22,1,0.47826087
1,1.0,1,0,0,28,174,83,0,2.071428571
0,23.0,11,0,0,0,31,91,1,0.336956522
0,20.0,5,1,0,0,0,71,1,0.0
1,20.0,1,0,0,7,152,505,1,0.300395257
0,4.0,6,1,0,9,286,876,1,0.326111745
1,22.0,9,0,0,0,13,56,1,0.228070175
1,4.0,8,0,0,6,148,123,0,1.193548387
0,24.0,1,0,1,9,589,2980,1,0.197584703
1,15.0,7,0,0,101,793,674,0,1.174814815
1,19.0,2,0,0,14,398,140,0,2.822695035
0,21.0,1,0,0,0,17,45,1,0.369565217
1,18.0,3,0,0,8,64,90,1,0.703296703
1,1.0,5,0,0,4,132,183,0,0.717391304
1,16.0,3,0,0,42,1004,962,0,1.042575286
0,4.0,9,0,0,0,15,0,1,15.0
0,2.0,9,0,0,0,28,22,1,1.217391304
0,3.0,7,0,1,10,156,902,1,0.172757475
0,15.0,7,0,0,16,5,47,1,0.104166667
0,2.0,7,0,0,51,643,1020,0,0.629774731
1,21.0,9,0,0,72,662,305,0,2.163398693
0,2.0,1,0,1,0,47,2,1,15.66666667
1,19.0,3,0,0,87,3442,228,0,15.03056769
0,21.0,9,0,0,0,24,42,1,0.558139535
0,18.0,11,0,0,0,36,42,1,0.837209302
1,4.0,4,0,1,49,857,86,0,9.850574713
1,3.0,4,0,0,24,4115,3427,0,1.200408401
1,3.0,2,1,1,496,2351,794,0,2.957232704
